SUP AREA,YEAR,CDC,DISTRICT NAME,SCHL CODE,SCHOOL NAME,BEG GRADE,END GRADE,EXIST 3 YRS,S1 ELA,S1 MA,S1 SC,S1 SS,S2 ELA,S2 MA,S2 SC,S2 SS,S3 1-3,S3 4,S3 5-6,S3 HSR,S4 Att,S5 Grad,Total Pts Ernd,Total Pts Poss,Pct Pts Ernd,,KEY
C,2016,005122,EXETER R-VI,1050,EXETER HIGH,09,12,Y,16,12,0,5,4,3,3,1.5,8,6,10,0,7.5,30,106.0,140.0,75.7%,,
C,2015,005122,EXETER R-VI,1050,EXETER HIGH,09,12,Y,16,0,16,8,4,0,4,2,8,6,8,0,7.5,30,112.5,140.0,80.4%,,
C,2014,005122,EXETER R-VI,1050,EXETER HIGH,09,12,Y,9,0,16,8,4,3,4,1,6,8,6,0,7.5,30,102.5,140.0,73.2%,,
C,2017,005122,EXETER R-VI,4020,EXETER ELEM., K,08,Y,15,12,0,0,1,3,0,0,0,0,0,0,10,0,47.0,70.0,67.1%,,
C,2016,005122,EXETER R-VI,4020,EXETER ELEM., K,08,Y,9,0,0,0,2,0,0,0,0,0,0,0,10,0,47.0,70.0,67.1%,,
C,2015,005122,EXETER R-VI,4020,EXETER ELEM., K,08,Y,15,9,9,0,3,0,2,0,0,0,0,0,10,0,58.0,70.0,82.9%,,
C,2014,005122,EXETER R-VI,4020,EXETER ELEM., K,08,Y,15,15,16,0,3,4,4,0,0,0,0,0,10,0,67.0,70.0,95.7%,,
C,2017,005123,CASSVILLE R-IV,1050,CASSVILLE HIGH,09,12,Y,*,*,16,6,*,*,3,1.5,10,10,10,0,10,30,*,140.0,*,,
C,2016,005123,CASSVILLE R-IV,1050,CASSVILLE HIGH,09,12,Y,16,9,16,8,3,0,4,2,10,10,10,0,7.5,30,127.5,140.0,91.1%,,
C,2015,005123,CASSVILLE R-IV,1050,CASSVILLE HIGH,09,12,Y,16,9,16,6,3,0,4,1.5,10,10,7.5,0,7.5,30,122.5,140.0,87.5%,,
C,2014,005123,CASSVILLE R-IV,1050,CASSVILLE HIGH,09,12,Y,15,9,16,5,3,2,4,1,7.5,6,9.5,0,7.5,30,115.5,140.0,82.5%,,
C,2017,005123,CASSVILLE R-IV,3000,CASSVILLE MIDDLE,06,08,Y,16,6,0,0,3,2,0,0,0,0,0,0,7.5,0,41.5,70.0,59.3%,,
C,2016,005123,CASSVILLE R-IV,3000,CASSVILLE MIDDLE,06,08,Y,9,9,0,0,2,0,0,0,0,0,0,0,9.5,0,35.5,70.0,50.7%,,
C,2015,005123,CASSVILLE R-IV,3000,CASSVILLE MIDDLE,06,08,Y,9,9,12,0,2,2,0,0,0,0,0,0,10,0,48.0,70.0,68.6%,,
C,2014,005123,CASSVILLE R-IV,3000,CASSVILLE MIDDLE,06,08,Y,9,12,9,0,2,3,0,0,0,0,0,0,7.5,0,42.5,70.0,60.7%,,
C,2017,005123,CASSVILLE R-IV,4020,EUNICE THOMAS ELEM.,PK,02,Y,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10.0,10.0,100.0%,,
C,2016,005123,CASSVILLE R-IV,4020,EUNICE THOMAS ELEM.,PK,02,Y,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10.0,10.0,100.0%,,
C,2015,005123,CASSVILLE R-IV,4020,EUNICE THOMAS ELEM.,PK,02,Y,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10.0,10.0,100.0%,,
C,2014,005123,CASSVILLE R-IV,4020,EUNICE THOMAS ELEM.,PK,02,Y,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6.0,10.0,60.0%,,
C,2017,005123,CASSVILLE R-IV,4030,CASSVILLE INTERMEDIATE,03,05,Y,15,15,16,0,2,2,4,0,0,0,0,0,7.5,0,66.5,70.0,95.0%,,
C,2016,005123,CASSVILLE R-IV,4030,CASSVILLE INTERMEDIATE,03,05,Y,16,12,15,0,4,4,4,0,0,0,0,0,9.5,0,67.5,70.0,96.4%,,
C,2015,005123,CASSVILLE R-IV,4030,CASSVILLE INTERMEDIATE,03,05,Y,15,15,9,0,4,2,2,0,0,0,0,0,7.5,0,55.5,70.0,79.3%,,
C,2014,005123,CASSVILLE R-IV,4030,CASSVILLE INTERMEDIATE,03,05,Y,15,15,9,0,2,3,3,0,0,0,0,0,7.5,0,54.5,70.0,77.9%,,
C,2017,005124,PURDY R-II,1050,PURDY HIGH,09,12,Y,*,*,16,8,*,*,4,0,7.5,6,7.5,0,10,30,*,140.0,*,,
C,2016,005124,PURDY R-II,1050,PURDY HIGH,09,12,Y,12,12,16,6,3,0,4,1.5,10,6,10,0,7.5,30,131.0,140.0,93.6%,,
C,2015,005124,PURDY R-II,1050,PURDY HIGH,09,12,Y,12,12,16,0,3,4,4,0.5,10,7.5,10,0,7.5,30,125.5,140.0,89.6%,,
C,2014,005124,PURDY R-II,1050,PURDY HIGH,09,12,Y,16,16,16,5,4,4,4,0,10,7.5,10,0,9.5,30,132.0,140.0,94.3%,,
C,2017,005124,PURDY R-II,3000,PURDY MIDDLE,05,08,Y,12,12,12,0,3,3,3,0,0,0,0,0,7.5,0,56.5,70.0,80.7%,,
C,2016,005124,PURDY R-II,3000,PURDY MIDDLE,05,08,Y,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,37.5,70.0,53.6%,,
C,2015,005124,PURDY R-II,3000,PURDY MIDDLE,05,08,Y,9,9,0,0,0,0,0,0,0,0,0,0,10,0,40.0,70.0,57.1%,,
C,2014,005124,PURDY R-II,3000,PURDY MIDDLE,05,08,Y,9,15,9,0,2,4,0,0,0,0,0,0,10,0,49.0,70.0,70.0%,,
C,2017,005124,PURDY R-II,4020,PURDY ELEM., K,04,Y,16,16,0,0,4,3,0,0,0,0,0,0,10,0,50.0,50.0,100.0%,,
C,2016,005124,PURDY R-II,4020,PURDY ELEM., K,04,Y,16,6,0,0,3,1,0,0,0,0,0,0,10,0,48.0,50.0,96.0%,,
C,2015,005124,PURDY R-II,4020,PURDY ELEM., K,04,Y,15,9,0,0,0,0,0,0,0,0,0,0,10,0,46.0,50.0,92.0%,,
C,2014,005124,PURDY R-II,4020,PURDY ELEM., K,04,Y,15,15,0,0,2,4,0,0,0,0,0,0,10,0,46.0,50.0,92.0%,,
C,2017,005127,SHELL KNOB 78,4020,SHELL KNOB ELEM., K,08,Y,16,16,16,0,4,4,4,0,0,0,0,10,10,0,80.0,80.0,100.0%,,
C,2016,005127,SHELL KNOB 78,4020,SHELL KNOB ELEM., K,08,Y,15,16,9,0,4,4,3,0,0,0,0,10,10,0,71.0,80.0,88.8%,,
C,2015,005127,SHELL KNOB 78,4020,SHELL KNOB ELEM., K,08,Y,15,16,16,0,2,4,3,0,0,0,0,10,10,0,78.0,80.0,97.5%,,
C,2014,005127,SHELL KNOB 78,4020,SHELL KNOB ELEM., K,08,Y,15,16,16,0,4,4,4,0,0,0,0,10,10,0,79.0,80.0,98.8%,,
C,2017,005128,MONETT R-I,1050,MONETT HIGH,09,12,Y,*,*,16,6,*,*,3,1.5,6,10,7.5,0,6,30,*,140.0,*,,
C,2016,005128,MONETT R-I,1050,MONETT HIGH,09,12,Y,12,9,16,6,4,3,4,1.5,7.5,10,10,0,6,30,127.0,140.0,90.7%,,
C,2015,005128,MONETT R-I,1050,MONETT HIGH,09,12,Y,12,16,16,8,3,4,4,2,10,10,9.5,0,6,30,130.5,140.0,93.2%,,
C,2014,005128,MONETT R-I,1050,MONETT HIGH,09,12,Y,12,15,16,5,2,1,2,0,10,10,9.5,0,7.5,30,120.0,140.0,85.7%,,
C,2017,005128,MONETT R-I,3000,MONETT MIDDLE,07,08,Y,16,0,9,0,4,0,0,0,0,0,0,0,9.5,0,54.5,70.0,77.9%,,
C,2016,005128,MONETT R-I,3000,MONETT MIDDLE,07,08,Y,9,9,9,0,2,0,0,0,0,0,0,0,9.5,0,47.5,70.0,67.9%,,
C,2015,005128,MONETT R-I,3000,MONETT MIDDLE,07,08,Y,9,9,15,0,2,2,3,0,0,0,0,0,7.5,0,54.5,70.0,77.9%,,
C,2014,005128,MONETT R-I,3000,MONETT MIDDLE,07,08,Y,9,12,9,0,4,4,2,0,0,0,0,0,7.5,0,47.5,70.0,67.9%,,
C,2017,005128,MONETT R-I,4000,CENTRAL PARK ELEM.,03,04,Y,16,15,0,0,3,2,0,0,0,0,0,0,10,0,50.0,50.0,100.0%,,
C,2016,005128,MONETT R-I,4000,CENTRAL PARK ELEM.,03,04,Y,15,16,0,0,2,2,0,0,0,0,0,0,10,0,49.0,50.0,98.0%,,
C,2015,005128,MONETT R-I,4000,CENTRAL PARK ELEM.,03,04,Y,15,16,0,0,2,4,0,0,0,0,0,0,10,0,49.0,50.0,98.0%,,
C,2014,005128,MONETT R-I,4000,CENTRAL PARK ELEM.,03,04,Y,15,15,0,0,4,4,0,0,0,0,0,0,10,0,48.0,50.0,96.0%,,
C,2017,005128,MONETT R-I,4020,MONETT ELEM.,PK,02,Y,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10.0,10.0,100.0%,,
C,2016,005128,MONETT R-I,4020,MONETT ELEM.,PK,02,Y,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10.0,10.0,100.0%,,
C,2015,005128,MONETT R-I,4020,MONETT ELEM.,PK,02,Y,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10.0,10.0,100.0%,,
C,2014,005128,MONETT R-I,4020,MONETT ELEM.,PK,02,Y,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10.0,10.0,100.0%,,
C,2017,005128,MONETT R-I,4040,MONETT INTERMEDIATE,05,06,Y,16,16,9,0,4,4,2,0,0,0,0,0,10,0,61.0,70.0,87.1%,,
C,2016,005128,MONETT R-I,4040,MONETT INTERMEDIATE,05,06,Y,16,16,9,0,4,4,2,0,0,0,0,0,10,0,61.0,70.0,87.1%,,
C,2015,005128,MONETT R-I,4040,MONETT INTERMEDIATE,05,06,Y,16,16,9,0,4,4,3,0,0,0,0,0,10,0,62.0,70.0,88.6%,,
C,2014,005128,MONETT R-I,4040,MONETT INTERMEDIATE,05,06,Y,16,16,12,0,4,4,3,0,0,0,0,0,9.5,0,64.5,70.0,92.1%,,
C,2017,006101,LIBERAL R-II,1050,LIBERAL HIGH,09,12,Y,*,*,16,6.5,*,*,4,0,10,10,10,0,10,30,*,140.0,*,,
C,2016,006101,LIBERAL R-II,1050,LIBERAL HIGH,09,12,Y,16,9,16,6,3,2,4,1.5,10,10,10,0,10,30,136.5,140.0,97.5%,,
C,2015,006101,LIBERAL R-II,1050,LIBERAL HIGH,09,12,Y,16,16,16,0,3,4,4,0,10,10,10,0,9.5,30,128.5,140.0,91.8%,,
C,2014,006101,LIBERAL R-II,1050,LIBERAL HIGH,09,12,Y,16,9,16,8,3,3,4,0,10,10,10,0,7.5,30,126.5,140.0,90.4%,,
C,2017,006101,LIBERAL R-II,3000,LIBERAL MIDDLE,06,08,Y,6,0,12,0,0,0,3,0,0,0,0,0,10,0,61.0,70.0,87.1%,,
C,2016,006101,LIBERAL R-II,3000,LIBERAL MIDDLE,06,08,Y,6,6,0,0,0,1,0,0,0,0,0,0,10,0,46.0,70.0,65.7%,,
C,2015,006101,LIBERAL R-II,3000,LIBERAL MIDDLE,06,08,Y,6,6,0,0,0,0,0,0,0,0,0,0,10,0,46.0,70.0,65.7%,,
C,2014,006101,LIBERAL R-II,3000,LIBERAL MIDDLE,06,08,Y,15,15,16,0,4,2,3,0,0,0,0,0,10,0,65.0,70.0,92.9%,,
C,2017,006101,LIBERAL R-II,4020,LIBERAL ELEM.,PK,05,Y,16,15,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
C,2016,006101,LIBERAL R-II,4020,LIBERAL ELEM.,PK,05,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
C,2015,006101,LIBERAL R-II,4020,LIBERAL ELEM.,PK,05,Y,16,16,9,0,3,4,0,0,0,0,0,0,7.5,0,55.5,70.0,79.3%,,
C,2014,006101,LIBERAL R-II,4020,LIBERAL ELEM.,PK,05,Y,15,15,9,0,2,2,2,0,0,0,0,0,10,0,55.0,70.0,78.6%,,
C,2017,006103,GOLDEN CITY R-III,1050,GOLDEN CITY HIGH,07,12,Y,*,*,16,6,*,*,4,N/A,10,6,10,0,7.5,30,*,138.0,*,,
C,2016,006103,GOLDEN CITY R-III,1050,GOLDEN CITY HIGH,07,12,Y,15,15,9,6,4,2,2,N/A,10,6,10,0,7.5,30,120.5,138.0,87.3%,,
C,2015,006103,GOLDEN CITY R-III,1050,GOLDEN CITY HIGH,07,12,Y,16,15,9,8,4,2,3,N/A,10,10,9.5,0,7.5,30,127.0,138.0,92.0%,,
C,2014,006103,GOLDEN CITY R-III,1050,GOLDEN CITY HIGH,07,12,Y,16,16,16,0,4,4,4,0,10,10,6,0,10,30,126.0,140.0,90.0%,,
C,2017,006103,GOLDEN CITY R-III,4020,GOLDEN CITY ELEM., K,06,Y,16,16,15,0,4,2,4,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
C,2016,006103,GOLDEN CITY R-III,4020,GOLDEN CITY ELEM., K,06,Y,16,15,16,0,4,2,2,0,0,0,0,0,10,0,68.0,70.0,97.1%,,
C,2015,006103,GOLDEN CITY R-III,4020,GOLDEN CITY ELEM., K,06,Y,16,16,16,0,4,4,3,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
C,2014,006103,GOLDEN CITY R-III,4020,GOLDEN CITY ELEM., K,06,Y,15,15,9,0,4,4,3,0,0,0,0,0,10,0,60.0,70.0,85.7%,,
C,2017,006104,LAMAR R-I,1050,LAMAR HIGH,09,12,Y,*,*,16,6,*,*,3,1.5,10,10,7.5,0,7.5,30,*,140.0,*,,
C,2016,006104,LAMAR R-I,1050,LAMAR HIGH,09,12,Y,12,16,16,6,3,4,3,1.5,10,10,9.5,0,7.5,30,132.5,140.0,94.6%,,
C,2015,006104,LAMAR R-I,1050,LAMAR HIGH,09,12,Y,16,16,16,8,3,3,4,2,10,10,7.5,0,7.5,30,133.0,140.0,95.0%,,
C,2014,006104,LAMAR R-I,1050,LAMAR HIGH,09,12,Y,12,9,16,5,3,3,4,0,10,10,7.5,0,10,30,119.5,140.0,85.4%,,
C,2017,006104,LAMAR R-I,3000,LAMAR MIDDLE,06,08,Y,16,16,16,0,3,3,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
C,2016,006104,LAMAR R-I,3000,LAMAR MIDDLE,06,08,Y,15,16,9,0,0,2,2,0,0,0,0,0,9.5,0,60.5,70.0,86.4%,,
C,2015,006104,LAMAR R-I,3000,LAMAR MIDDLE,06,08,Y,15,16,16,0,2,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
C,2014,006104,LAMAR R-I,3000,LAMAR MIDDLE,06,08,Y,16,16,9,0,4,4,3,0,0,0,0,0,9.5,0,61.5,70.0,87.9%,,
C,2017,006104,LAMAR R-I,4020,LAMAR ELEM.,03,05,Y,16,16,12,0,3,4,4,0,0,0,0,0,10,0,65.0,70.0,92.9%,,
C,2016,006104,LAMAR R-I,4020,LAMAR ELEM.,03,05,Y,9,16,12,0,0,4,3,0,0,0,0,0,10,0,62.0,70.0,88.6%,,
C,2015,006104,LAMAR R-I,4020,LAMAR ELEM.,03,05,Y,12,16,16,0,2,4,3,0,0,0,0,0,9.5,0,65.5,70.0,93.6%,,
C,2014,006104,LAMAR R-I,4020,LAMAR ELEM.,03,05,Y,15,16,9,0,2,4,2,0,0,0,0,0,7.5,0,55.5,70.0,79.3%,,
C,2017,006104,LAMAR R-I,4040,EAST ELEM., K,02,Y,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,9.5,10.0,95.0%,,
C,2016,006104,LAMAR R-I,4040,EAST ELEM., K,02,Y,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,7.5,10.0,75.0%,,
C,2015,006104,LAMAR R-I,4040,EAST ELEM., K,02,Y,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8.0,10.0,80.0%,,
C,2014,006104,LAMAR R-I,4040,EAST ELEM., K,02,Y,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10.0,10.0,100.0%,,
F,2017,007121,MIAMI R-I,1050,MIAMI HIGH,07,12,Y,*,*,9,5,*,*,2,N/A,7.5,10,10,0,10,30,*,138.0,*,,
F,2016,007121,MIAMI R-I,1050,MIAMI HIGH,07,12,Y,15,6,16,6,2,3,2,N/A,10,10,10,0,7.5,30,126.5,138.0,91.7%,,
F,2015,007121,MIAMI R-I,1050,MIAMI HIGH,07,12,Y,15,0,9,8,4,1,4,N/A,10,10,10,0,10,30,126.0,138.0,91.3%,,
F,2014,007121,MIAMI R-I (BATES CO.),1050,MIAMI HIGH,07,12,Y,16,12,16,0,3,3,3,0,10,10,0,0,9.5,30,112.5,140.0,80.4%,,
F,2017,007121,MIAMI R-I,4020,MIAMI ELEM., K,06,Y,16,9,16,0,4,0,N/A,0,0,0,0,0,10,0,66.0,66.0,100.0%,,
F,2016,007121,MIAMI R-I,4020,MIAMI ELEM., K,06,Y,16,15,9,0,4,4,2,0,0,0,0,0,10,0,61.0,70.0,87.1%,,
F,2015,007121,MIAMI R-I,4020,MIAMI ELEM., K,06,Y,15,15,9,0,2,4,4,0,0,0,0,0,10,0,62.0,70.0,88.6%,,
F,2014,007121,MIAMI R-I (BATES CO.),4020,MIAMI ELEM., K,06,Y,15,16,15,0,4,4,3,0,0,0,0,0,10,0,67.0,70.0,95.7%,,
F,2017,007122,BALLARD R-II,1050,BALLARD HIGH,07,12,Y,*,*,9,8,*,*,2,N/A,10,6,10,0,10,30,*,138.0,*,,
F,2016,007122,BALLARD R-II,1050,BALLARD HIGH,07,12,Y,16,16,16,N/A,4,3,3,N/A,10,6,10,0,10,30,124.0,130.0,95.4%,,
F,2015,007122,BALLARD R-II,1050,BALLARD HIGH,07,12,Y,16,16,9,8,4,3,3,N/A,10,9.5,10,0,10,30,128.5,138.0,93.1%,,
F,2014,007122,BALLARD R-II,1050,BALLARD HIGH,07,12,Y,15,15,9,0,3,2,0,N/A,6,10,10,0,10,30,110.0,138.0,79.7%,,
F,2017,007122,BALLARD R-II,4020,BALLARD ELEM., K,06,Y,12,12,9,0,3,3,N/A,0,0,0,0,0,7.5,0,50.5,66.0,76.5%,,
F,2016,007122,BALLARD R-II,4020,BALLARD ELEM., K,06,Y,6,12,9,0,2,3,N/A,0,0,0,0,0,10,0,53.0,66.0,80.3%,,
F,2015,007122,BALLARD R-II,4020,BALLARD ELEM., K,06,Y,15,6,15,0,4,2,N/A,0,0,0,0,0,10,0,55.0,66.0,83.3%,,
F,2014,007122,BALLARD R-II,4020,BALLARD ELEM., K,06,Y,15,9,9,0,4,2,N/A,0,0,0,0,0,10,0,49.0,66.0,74.2%,,
F,2017,007123,ADRIAN R-III,1050,ADRIAN SR. HIGH,06,12,Y,*,*,16,6,*,*,3,1,10,10,9.5,0,10,30,*,140.0,*,,
F,2016,007123,ADRIAN R-III,1050,ADRIAN SR. HIGH,06,12,Y,12,9,16,8,3,2,3,1.5,10,10,9.5,0,10,30,132.0,140.0,94.3%,,
F,2015,007123,ADRIAN R-III,1050,ADRIAN SR. HIGH,06,12,Y,16,9,16,8,3,2,4,1.5,10,10,7.5,0,10,30,131.0,140.0,93.6%,,
F,2014,007123,ADRIAN R-III,1050,ADRIAN SR. HIGH,06,12,Y,16,12,16,7.5,3,3,4,2,10,10,6,0,10,30,129.5,140.0,92.5%,,
F,2017,007123,ADRIAN R-III,4020,ADRIAN ELEM.,PK,05,Y,16,16,16,0,4,3,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
F,2016,007123,ADRIAN R-III,4020,ADRIAN ELEM.,PK,05,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
F,2015,007123,ADRIAN R-III,4020,ADRIAN ELEM.,PK,05,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
F,2014,007123,ADRIAN R-III,4020,ADRIAN ELEM.,PK,05,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
F,2017,007124,RICH HILL R-IV,1050,RICH HILL HIGH,07,12,Y,*,*,9,5,*,*,0,1,7.5,10,7.5,0,10,30,*,140.0,*,,
F,2016,007124,RICH HILL R-IV,1050,RICH HILL HIGH,07,12,Y,16,16,16,5,4,4,2,1.5,10,10,10,0,6,30,130.5,140.0,93.2%,,
F,2015,007124,RICH HILL R-IV,1050,RICH HILL HIGH,07,12,Y,9,16,9,8,2,4,2,2,10,10,10,0,6,30,125.0,140.0,89.3%,,
F,2014,007124,RICH HILL R-IV,1050,RICH HILL HIGH,07,12,Y,15,16,16,6,3,4,4,1.5,8,10,0,0,10,30,123.5,140.0,88.2%,,
F,2017,007124,RICH HILL R-IV,4020,RICH HILL ELEM., K,06,Y,12,16,16,0,3,3,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
F,2016,007124,RICH HILL R-IV,4020,RICH HILL ELEM., K,06,Y,15,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
F,2015,007124,RICH HILL R-IV,4020,RICH HILL ELEM., K,06,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
F,2014,007124,RICH HILL R-IV,4020,RICH HILL ELEM., K,06,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
F,2017,007125,HUME R-VIII,1050,HUME HIGH,07,12,Y,*,*,16,1.5,*,*,4,N/A,6,6,0,0,10,30,*,138.0,*,,
F,2016,007125,HUME R-VIII,1050,HUME HIGH,07,12,Y,15,0,16,3,2,4,4,N/A,8,8,6,0,9.5,30,107.5,138.0,77.9%,,
F,2015,007125,HUME R-VIII,1050,HUME HIGH,07,12,Y,15,16,16,0,4,4,4,0,10,10,7.5,0,6,22.5,115.0,140.0,82.1%,,
F,2014,007125,HUME R-VIII,1050,HUME HIGH,07,12,Y,15,15,16,6,4,0,3,1.5,6,0,8,0,7.5,30,112.0,140.0,80.0%,,
F,2017,007125,HUME R-VIII,4020,HUME ELEM.,PK,06,Y,16,16,16,0,4,4,N/A,0,0,0,0,0,10,0,66.0,66.0,100.0%,,
F,2016,007125,HUME R-VIII,4020,HUME ELEM.,PK,06,Y,16,16,16,0,4,4,N/A,0,0,0,0,0,10,0,66.0,66.0,100.0%,,
F,2015,007125,HUME R-VIII,4020,HUME ELEM.,PK,06,Y,16,16,16,0,4,4,N/A,0,0,0,0,0,10,0,66.0,66.0,100.0%,,
F,2014,007125,HUME R-VIII,4020,HUME ELEM.,PK,06,Y,16,12,9,0,4,3,N/A,0,0,0,0,0,10,0,54.0,66.0,81.8%,,
F,2017,007126,HUDSON R-IX,4020,HUDSON ELEM.,PK,08,Y,16,16,9,0,N/A,N/A,N/A,0,0,0,0,10,10,0,67.0,76.0,88.2%,,
F,2016,007126,HUDSON R-IX,4020,HUDSON ELEM.,PK,08,Y,15,15,9,0,N/A,N/A,N/A,0,0,0,0,10,10,0,67.0,76.0,88.2%,,
F,2015,007126,HUDSON R-IX,4020,HUDSON ELEM.,PK,08,Y,15,9,16,0,N/A,N/A,N/A,0,0,0,0,10,10,0,74.0,76.0,97.4%,,
F,2014,007126,HUDSON R-IX,4020,HUDSON ELEM.,PK,08,Y,16,16,16,0,2,4,N/A,0,0,0,0,10,10,0,74.0,76.0,97.4%,,
F,2017,007129,BUTLER R-V,1050,BUTLER HIGH,07,12,Y,*,*,16,6,*,*,4,1.5,10,10,10,0,7.5,30,*,140.0,*,,
F,2016,007129,BUTLER R-V,1050,BUTLER HIGH,07,12,Y,16,16,16,6,4,2,3,1.5,10,10,8,0,10,30,134.5,140.0,96.1%,,
F,2015,007129,BUTLER R-V,1050,BUTLER HIGH,07,12,Y,16,16,16,8,4,4,3,2,9.5,10,6,0,10,30,134.5,140.0,96.1%,,
F,2014,007129,BUTLER R-V,1050,BUTLER HIGH,07,12,Y,16,16,16,8,4,4,4,1.5,7.5,6,0,0,10,30,123.0,140.0,87.9%,,
F,2017,007129,BUTLER R-V,4020,BUTLER ELEM., K,06,Y,16,16,15,0,3,3,3,0,0,0,0,0,10,0,66.0,70.0,94.3%,,
F,2016,007129,BUTLER R-V,4020,BUTLER ELEM., K,06,Y,15,9,9,0,1,0,2,0,0,0,0,0,10,0,55.0,70.0,78.6%,,
F,2015,007129,BUTLER R-V,4020,BUTLER ELEM., K,06,Y,12,15,9,0,2,0,3,0,0,0,0,0,10,0,53.0,70.0,75.7%,,
F,2014,007129,BUTLER R-V,4020,BUTLER ELEM., K,06,Y,9,15,16,0,2,2,4,0,0,0,0,0,10,0,58.0,70.0,82.9%,,
F,2017,008106,LINCOLN R-II,1050,LINCOLN HIGH,07,12,Y,*,*,16,8,*,*,2,1.5,10,10,10,0,6,30,*,140.0,*,,
F,2016,008106,LINCOLN R-II,1050,LINCOLN HIGH,07,12,Y,9,9,16,8,2,0,3,2,8,7.5,10,0,7.5,30,128.0,140.0,91.4%,,
F,2015,008106,LINCOLN R-II,1050,LINCOLN HIGH,07,12,Y,9,9,16,8,2,2,4,2,6,10,10,0,10,30,132.0,140.0,94.3%,,
F,2014,008106,LINCOLN R-II,1050,LINCOLN HIGH,07,12,Y,16,12,16,8,4,4,4,2,10,10,10,0,10,30,136.0,140.0,97.1%,,
F,2017,008106,LINCOLN R-II,4020,LINCOLN ELEM., K,06,Y,9,15,9,0,2,2,3,0,0,0,0,0,10,0,62.0,70.0,88.6%,,
F,2016,008106,LINCOLN R-II,4020,LINCOLN ELEM., K,06,Y,16,15,16,0,3,2,3,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
F,2015,008106,LINCOLN R-II,4020,LINCOLN ELEM., K,06,Y,16,16,16,0,3,4,3,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
F,2014,008106,LINCOLN R-II,4020,LINCOLN ELEM., K,06,Y,16,16,16,0,4,4,3,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
F,2017,008107,WARSAW R-IX,1050,WARSAW HIGH,09,12,Y,*,*,16,6.5,*,*,4,2,6,9.5,7.5,0,6,30,*,140.0,*,,
F,2016,008107,WARSAW R-IX,1050,WARSAW HIGH,09,12,Y,16,16,16,6,4,4,4,1.5,6,7.5,10,0,10,30,131.0,140.0,93.6%,,
F,2015,008107,WARSAW R-IX,1050,WARSAW HIGH,09,12,Y,16,12,16,6,4,4,4,2,7.5,10,10,0,0,30,121.5,140.0,86.8%,,
F,2014,008107,WARSAW R-IX,1050,WARSAW HIGH,09,12,Y,9,9,12,8,3,3,4,2,7.5,10,10,0,0,30,107.5,140.0,76.8%,,
F,2017,008107,WARSAW R-IX,3000,JOHN BOISE MIDDLE,06,08,Y,9,6,9,0,2,1,3,0,0,0,0,0,10,0,56.0,70.0,80.0%,,
F,2016,008107,WARSAW R-IX,3000,JOHN BOISE MIDDLE,06,08,Y,15,0,12,0,2,2,3,0,0,0,0,0,10,0,59.0,70.0,84.3%,,
F,2015,008107,WARSAW R-IX,3000,JOHN BOISE MIDDLE,06,08,Y,15,9,16,0,3,0,4,0,0,0,0,0,10,0,64.0,70.0,91.4%,,
F,2014,008107,WARSAW R-IX,3000,JOHN BOISE MIDDLE,06,08,Y,16,12,16,0,4,2,4,0,0,0,0,0,7.5,0,61.5,70.0,87.9%,,
F,2017,008107,WARSAW R-IX,4020,NORTH ELEM.,03,05,Y,16,0,9,0,4,0,2,0,0,0,0,0,10,0,53.0,70.0,75.7%,,
F,2016,008107,WARSAW R-IX,4020,NORTH ELEM.,03,05,Y,15,9,9,0,4,2,3,0,0,0,0,0,10,0,53.0,70.0,75.7%,,
